PMCID	Abbreviations	Abstract	Acknowledgments	Article	Author Contributions	Case study	Competing Interests	Conclusion	Discussion	Figure	Introduction	Methods	References	Results	Supplementary material	Table	Title	
PMC5837645	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	
PMC5805893	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4047088	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5139039	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	
PMC4398423	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC5995383	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3287188	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC1342636	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4663571	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3949004	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5503562	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5668101	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC6429708	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC5105111	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4763222	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5739471	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	
PMC4600116	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC6549492	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC6310283	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC5532530	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3360776	0	3	0	0	0	0	0	0	3	0	0	4	0	7	2	0	0	
PMC6105743	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC4556986	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	
PMC3072089	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3516534	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	
PMC4732348	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3288003	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3432710	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4511761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	
PMC4817640	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4893704	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC2588657	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	
PMC6105098	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6469407	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC5111462	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	
PMC6612213	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5066276	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC2877722	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5722065	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4405175	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4944361	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC4228784	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6216101	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5011928	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5987596	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5370187	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	
PMC4599825	0	14	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	
PMC4536611	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC3621295	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
PMC5958199	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PMC5932321	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC5689772	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3233405	0	0	0	13	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC4552900	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	
PMC3459985	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC3724917	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	
PMC4032393	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC5501553	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3525560	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC4976239	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4851401	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
PMC3367202	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	
PMC3496668	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	
PMC6331129	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5372774	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC4074936	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
PMC4144957	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4814934	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5944436	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6232132	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4312830	0	7	0	0	0	0	0	0	2	1	10	0	0	9	0	0	0	
PMC4844157	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	
PMC3778271	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6210832	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3786770	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC2922896	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3646771	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6417287	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC5438978	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5100216	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6102450	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4365364	0	0	0	0	0	0	0	3	0	0	0	6	0	8	0	0	0	
PMC6381587	0	3	0	0	0	0	0	0	2	0	4	1	0	2	0	0	1	
PMC5606624	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3806836	0	15	0	0	0	0	0	0	1	0	6	3	0	1	0	0	0	
PMC4858251	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3494623	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4994258	0	0	0	0	0	0	0	0	0	0	0	25	0	1	0	0	0	
PMC4407416	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3573122	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	
PMC4058936	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	
PMC5476561	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	
PMC3339404	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	
PMC4409338	0	0	0	0	0	0	0	0	0	0	0	2	0	25	0	0	0	
PMC5638283	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5913294	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC3282789	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	
PMC5592812	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4430486	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4443796	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	
PMC5932028	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6056672	0	0	0	0	0	0	0	0	2	0	0	40	0	2	0	0	0	
PMC5093561	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC6410754	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4805697	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3994516	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4381721	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	
PMC5691131	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC6071288	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5869531	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PMC5225509	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC1135295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
PMC4779243	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC4373113	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC4582175	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	
PMC6379931	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4672896	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5719230	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC3013645	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
PMC6072819	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4422852	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC2892878	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC3037079	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5104459	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4469106	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	
PMC3569373	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5335546	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC5612946	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC4539935	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4527281	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC6382676	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	
PMC6385984	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5818642	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4025466	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5067287	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5711917	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	
PMC6052588	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4786663	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5808220	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	
PMC5223238	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4267662	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4029852	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6142124	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6028090	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	
PMC3444232	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4180962	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	
PMC5248523	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4518767	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5297017	0	1	0	0	0	0	0	0	8	0	0	0	0	7	0	0	0	
PMC5393087	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	
PMC4289528	0	13	0	0	0	0	0	0	0	0	0	7	0	26	0	0	0	
PMC5070846	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
PMC5571548	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC4103678	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	
PMC3950216	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	
PMC3443233	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4559052	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	
PMC4090223	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4858910	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6475925	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC4493791	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC6571464	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4612405	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4159006	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC6395246	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	
PMC6003946	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4466210	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC5722943	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3397530	0	0	0	1	0	0	0	0	0	0	1	0	0	5	0	0	0	
PMC5442873	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC2148189	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	
PMC2147050	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC2726614	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3170287	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5454215	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4801365	0	5	0	0	0	0	0	3	22	0	0	3	0	14	0	0	0	
PMC4635681	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	
PMC5956850	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3031594	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	
PMC5299598	0	3	0	3	0	0	0	0	11	0	0	7	0	18	0	0	0	
PMC4636316	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	
PMC6154021	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	
PMC4687928	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4883996	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5143979	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5536604	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	
PMC6308971	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC3178575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	
PMC5260990	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	
PMC6262408	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	
PMC6515134	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4788415	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5689582	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3179129	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5741667	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC5530465	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC3827477	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	
PMC4564169	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
PMC5413337	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6360509	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6200913	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC5503601	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC4825214	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC2951348	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	
PMC6328657	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5372364	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3442236	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5687252	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3789785	0	0	0	0	0	0	0	0	0	0	0	19	0	0	3	0	0	
PMC6204183	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6329268	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC6434834	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5006416	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5522823	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4902905	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4528696	0	0	0	0	0	0	0	0	3	0	0	1	0	2	0	0	0	
PMC3837014	0	0	0	0	0	0	0	0	0	0	2	3	0	22	0	0	0	
PMC6025383	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5531309	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3855699	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5999394	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3257054	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6406356	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4102443	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4860513	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC6368824	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	
PMC4470996	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4526641	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	
PMC6414393	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4417165	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	
PMC5371799	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	
PMC6330197	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4696171	0	0	0	17	0	0	0	6	0	0	0	0	0	0	0	0	0	
PMC5963792	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC6461665	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	
PMC6399349	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC5466742	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	
PMC6203435	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4254209	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	
PMC5958804	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5348184	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	
PMC5484628	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	
PMC3141038	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC1988853	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
PMC6172451	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC4571073	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC2808869	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6176546	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6250833	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	
PMC5902652	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5058712	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC5767214	0	0	0	0	0	0	0	0	1	0	1	1	0	9	0	0	0	
PMC3467938	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
PMC5570204	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	
PMC3961191	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	
PMC4566844	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3794949	0	0	0	0	0	0	0	0	2	0	3	2	0	12	0	0	0	
PMC6522711	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	
PMC4868713	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5615201	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	
PMC6325196	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4496050	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC4981350	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	
PMC6314156	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	
PMC5666079	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC2265582	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5555472	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC3781035	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	
PMC4985421	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC4736615	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	
PMC5997321	0	0	0	0	0	0	0	0	2	0	0	2	0	10	0	0	0	
PMC3398931	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC5655928	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC2736891	0	0	0	0	0	0	0	0	0	0	0	18	0	4	0	0	0	
PMC3432377	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC1845163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	
PMC6028517	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6065389	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6341051	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	
PMC4682501	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	
PMC4311683	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	
PMC3072085	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5935648	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3201981	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC3439451	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4123854	0	3	0	0	0	0	0	0	0	0	2	4	0	28	0	0	0	
PMC4941265	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5231385	0	0	0	0	0	0	0	0	8	0	0	0	0	18	0	0	0	
PMC5356258	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC4424349	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC6529782	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC5570157	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5686601	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4564267	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	
PMC6337158	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC2866657	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6295604	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC6034075	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5604785	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5301082	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6357637	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3252376	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC4773254	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5972317	0	0	0	0	0	0	0	0	0	0	0	9	0	14	0	0	0	
PMC4907250	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5307646	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	
PMC6480359	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	
PMC5684330	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6035894	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	
PMC4331546	0	3	0	0	0	0	0	0	4	0	2	2	0	1	0	0	0	
PMC3382910	0	2	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0	
PMC2172280	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	
PMC5198572	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5761286	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4778901	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	
PMC5333453	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC5903971	0	0	0	0	0	0	0	0	0	18	0	4	0	0	0	0	0	
PMC5597288	0	14	0	0	0	0	0	0	14	0	6	5	0	13	0	0	0	
PMC5545733	0	1	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	
PMC5363369	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	
PMC4300049	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3338713	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	0	0	
PMC3241671	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	
PMC5407645	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5013575	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC6409688	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4156110	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4844538	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC4374842	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	
PMC3082549	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC4427162	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	
